0.00000,0.00000,0.00000,0.12476,0.00000,0.11080,0.00000,0.09860,0.00000,0.00000,0.00000,0.12476,0.00000,0.20441,0.00000,0.00000,0.00000,0.00000,0.00000,0.09997,0.00000,0.11828,0.00000,0.00000,0.15828,0.00000,0.00000,0.00000,0.11256,0.00000,0.18471,0.00000,0.17662,0.10282,0.12034,0.00000,0.00000,0.00000,0.00000,0.09112,0.00000,0.11439,0.00000,0.00000,0.08777,0.00000,0.31424,0.12476,0.00000,0.08266,0.10432,0.12476,0.09229,0.00000,0.00000,0.16926,0.00000,0.00000,0.00000,0.08998,0.00000,0.00000,0.00000,0.11256,0.00000,0.11256,0.10909,0.00000,0.09349,0.10909,0.00000,0.00000,0.00000,0.00000,0.00000,0.12476,0.00000,0.00000,0.11080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18882,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09349,0.00000,0.00000,0.24822,0.00000,0.00000,0.00000,0.00000,0.15828,0.00000,0.00000,0.00000,0.00000,0.17662,0.00000,0.18882,0.00000,0.12250,0.12034,0.13995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09997,0.08777,0.00000,0.12034,0.00000,0.12476,0.00000,0.00000,0.00000,0.10282,0.10909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12034,0.09997,0.00000,0.00000,0.00000,0.19691,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11439,0.00000,0.00000,0.00000,0.09997,0.00000,0.00000,0.08777,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.11457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16158,0.14998,0.00000,0.20362,0.00000,0.11457,0.00000,0.10338,0.00000,0.00000,0.00000,0.00000,0.00000,0.12901,0.00000,0.12668,0.00000,0.00000,0.19101,0.00000,0.10787,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22485,0.08649,0.11829,0.00000,0.00000,0.19047,0.23372,0.00000,0.00000,0.12231,0.00000,0.00000,0.00000,0.16158,0.00000,0.12668,0.00000,0.00000,0.09076,0.00000,0.09304,0.00000,0.17031,0.19101,0.00000,0.09925,0.00000,0.00000,0.00000,0.09667,0.00000,0.19399,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11457,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09304,0.18368,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16583,0.00000,0.00000,0.00000,0.00000,0.15954,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09189,0.00000,0.00000,0.00000,0.10787,0.00000,0.09304,0.12901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12901,0.00000,0.09925,0.24045,0.00000,0.09076,0.19101,0.00000,0.12901,0.00000,0.22000,0.00000,0.11457,0.10633,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10947,0.00000,0.00000,0.00000,0.11829,0.11829,0.00000,0.00000,0.00000,0.09076,0.00000,0.00000
0.10810,0.10644,0.00000,0.00000,0.00000,0.00000,0.00000,0.09620,0.00000,0.00000,0.00000,0.29047,0.09004,0.19943,0.00000,0.19212,0.00000,0.00000,0.11742,0.00000,0.10982,0.00000,0.19651,0.00000,0.00000,0.00000,0.11540,0.00000,0.18595,0.00000,0.00000,0.00000,0.10178,0.16986,0.00000,0.10644,0.00000,0.00000,0.00000,0.00000,0.08160,0.11161,0.00000,0.00000,0.08563,0.09241,0.00000,0.12172,0.11540,0.19244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08779,0.00000,0.00000,0.00000,0.00000,0.00000,0.10982,0.00000,0.00000,0.00000,0.10644,0.00000,0.00000,0.00000,0.00000,0.00000,0.12172,0.00000,0.14499,0.00000,0.10328,0.00000,0.00000,0.00000,0.17487,0.00000,0.19880,0.14864,0.00000,0.10982,0.00000,0.00000,0.00000,0.08258,0.00000,0.11540,0.00000,0.00000,0.00000,0.00000,0.10982,0.00000,0.15443,0.08890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08670,0.00000,0.24641,0.00000,0.00000,0.27538,0.00000,0.00000,0.00000,0.11742,0.00000,0.00000,0.00000,0.00000,0.12172,0.00000,0.09364,0.00000,0.00000,0.08563,0.00000,0.11742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18022,0.00000,0.11540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07971,0.00000,0.00000,0.10328,0.00000,0.00000,0.00000,0.00000,0.00000,0.09753,0.00000,0.00000,0.00000,0.00000,0.12172
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19079,0.00000,0.00000,0.14258,0.00000,0.00000,0.00000,0.09789,0.00000,0.00000,0.21439,0.00000,0.00000,0.12864,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.26164,0.13517,0.00000,0.11751,0.13753,0.00000,0.00000,0.00000,0.00000,0.21853,0.00000,0.00000,0.00000,0.00000,0.00000,0.18327,0.00000,0.00000,0.00000,0.00000,0.11921,0.00000,0.00000,0.00000,0.00000,0.11424,0.00000,0.00000,0.00000,0.10283,0.00000,0.00000,0.12467,0.00000,0.10968,0.00000,0.00000,0.00000,0.10684,0.00000,0.12662,0.00000,0.13517,0.00000,0.00000,0.00000,0.00000,0.10030,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11268,0.13753,0.00000,0.00000,0.12864,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14000,0.00000,0.00000,0.00000,0.00000,0.18089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17194,0.00000,0.00000,0.10968,0.00000,0.28367,0.10283,0.00000,0.00000,0.13753,0.00000,0.00000,0.00000,0.00000,0.00000,0.20185,0.10968,0.00000,0.00000,0.10030,0.00000,0.00000,0.00000,0.00000,0.11585,0.13073,0.00000,0.11751,0.21109,0.00000,0.00000,0.00000,0.00000,0.11424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12279,0.00000,0.00000,0.00000,0.09336,0.21780,0.11116,0.12097,0.00000,0.00000,0.00000,0.00000,0.13073,0.00000,0.13073,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41281,0.00000,0.00000,0.14885,0.00000,0.00000,0.08566,0.00000,0.00000,0.00000,0.00000,0.00000,0.11170,0.00000,0.00000,0.10978,0.00000,0.00000,0.08677,0.00000,0.00000,0.00000,0.00000,0.08047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15083,0.24301,0.00000,0.07763,0.00000,0.00000,0.10978,0.00000,0.20978,0.00000,0.00000,0.10978,0.07672,0.00000,0.11580,0.00000,0.11370,0.00000,0.00000,0.16886,0.00000,0.00000,0.00000,0.09279,0.00000,0.17144,0.00000,0.00000,0.00000,0.10126,0.11580,0.08677,0.10126,0.00000,0.00000,0.10978,0.00000,0.21169,0.00000,0.15710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09825,0.00000,0.00000,0.00000,0.07856,0.10448,0.00000,0.07856,0.09825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09682,0.00000,0.00000,0.00000,0.08457,0.11370,0.00000,0.00000,0.00000,0.00000,0.15495,0.08677,0.00000,0.00000,0.11170,0.00000,0.00000,0.00000,0.08351,0.11580,0.00000,0.00000,0.07672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17144,0.18912,0.19606,0.00000,0.00000,0.00000,0.10284,0.09544,0.10126,0.00000,0.00000,0.11580,0.09825,0.00000,0.00000,0.00000,0.09973,0.11170,0.00000,0.11370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.22282,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.12191,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12416,0.00000,0.15550,0.08525,0.08525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.20044,0.00000,0.00000,0.12416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09551,0.00000,0.27924,0.00000,0.00000,0.00000,0.11771,0.22792,0.00000,0.00000,0.00000,0.00000,0.17263,0.00000,0.00000,0.09184,0.00000,0.12191,0.00000,0.00000,0.18330,0.00000,0.00000,0.09948,0.00000,0.10857,0.00000,0.09551,0.00000,0.00000,0.00000,0.09303,0.10857,0.00000,0.00000,0.11771,0.00000,0.13765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10535,0.09812,0.00000,0.08954,0.14261,0.00000,0.00000,0.00000,0.00000,0.08423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11976,0.09812,0.09303,0.08843,0.00000,0.00000,0.09551,0.28982,0.28088,0.08954,0.00000,0.00000,0.00000,0.00000,0.00000,0.09812,0.00000,0.00000,0.00000,0.16172,0.00000,0.09948,0.00000,0.00000,0.00000,0.00000,0.12416,0.00000,0.11384,0.00000,0.17325,0.25907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11026,0.10693,0.00000,0.00000,0.12191,0.11976,0.00000,0.11573,0.00000,0.00000,0.00000,0.00000,0.09680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16844,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13655,0.00000,0.00000,0.17277,0.00000,0.00000,0.11863,0.00000,0.00000,0.00000,0.25980,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17277,0.12619,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14880,0.00000,0.00000,0.00000,0.13844,0.13471,0.00000,0.00000,0.13291,0.15588,0.00000,0.00000,0.12947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13844,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14660,0.00000,0.00000,0.00000,0.19846,0.00000,0.00000,0.11721,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16666,0.00000,0.30317,0.00000,0.00000,0.00000,0.00000,0.00000,0.19381,0.00000,0.13655,0.00000,0.00000,0.00000,0.00000,0.00000,0.13844,0.12155,0.00000,0.16666,0.00000,0.00000,0.00000,0.00000,0.00000,0.14240,0.00000,0.00000,0.00000,0.00000,0.00000,0.23440,0.13844,0.00000,0.00000,0.00000,0.23440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11314,0.00000,0.00000,0.00000,0.00000,0.15842,0.15344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09491,0.08742,0.19497,0.35460,0.00000,0.00000,0.00000,0.28010,0.00000,0.10227,0.00000,0.00000,0.00000,0.00000,0.14999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09628,0.00000,0.00000,0.17049,0.00000,0.00000,0.00000,0.08410,0.00000,0.17877,0.11307,0.10917,0.00000,0.00000,0.00000,0.00000,0.00000,0.07629,0.00000,0.00000,0.00000,0.00000,0.00000,0.09227,0.00000,0.08101,0.00000,0.00000,0.00000,0.00000,0.10069,0.00000,0.08859,0.00000,0.00000,0.00000,0.00000,0.00000,0.10227,0.23315,0.00000,0.00000,0.07540,0.00000,0.00000,0.17001,0.00000,0.16543,0.00000,0.19144,0.00000,0.00000,0.00000,0.00000,0.08305,0.16394,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14802,0.00000,0.00000,0.11108,0.14610,0.17650,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08202,0.00000,0.00000,0.00000,0.16302,0.22911,0.08305,0.00000,0.00000,0.00000,0.07629,0.00000,0.00000,0.00000,0.00000,0.09628,0.18591,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19636,0.10558,0.00000,0.16069,0.10069,0.00000,0.00000,0.00000,0.09771,0.00000,0.09227,0.10227,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10734,0.00000,0.00000,0.07540,0.00000,0.00000,0.09771,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.10360,0.09370,0.17864,0.08339,0.00000,0.00000,0.17864,0.00000,0.00000,0.00000,0.07244,0.16653,0.00000,0.00000,0.17232,0.00000,0.00000,0.00000,0.00000,0.00000,0.16592,0.00000,0.00000,0.00000,0.09519,0.00000,0.09226,0.10003,0.00000,0.00000,0.10178,0.00000,0.00000,0.13743,0.00000,0.13047,0.00000,0.00000,0.00000,0.00000,0.07423,0.00000,0.28044,0.00000,0.00000,0.14670,0.00000,0.00000,0.00000,0.00000,0.00000,0.14314,0.00000,0.19369,0.00000,0.07609,0.00000,0.00000,0.00000,0.00000,0.08117,0.00000,0.00000,0.00000,0.13386,0.00000,0.09370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.15578,0.09370,0.08952,0.15865,0.10360,0.00000,0.00000,0.08339,0.00000,0.00000,0.12119,0.09519,0.00000,0.07158,0.00000,0.00000,0.09226,0.00000,0.09519,0.00000,0.00000,0.00000,0.00000,0.00000,0.07906,0.00000,0.00000,0.00000,0.07609,0.00000,0.00000,0.08339,0.00000,0.00000,0.00000,0.00000,0.17034,0.00000,0.10003,0.07609,0.10551,0.00000,0.10178,0.11836,0.00000,0.00000,0.00000,0.00000,0.08822,0.08117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17864,0.08573,0.00000,0.09370,0.00000,0.00000,0.10551,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10178,0.00000,0.09835,0.00000,0.00000,0.21276,0.19978,0.00000,0.00000,0.00000,0.00000,0.00000,0.09674,0.20303,0.00000,0.00000,0.00000,0.00000,0.14314,0.25178
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13807,0.00000,0.00000,0.13256,0.00000,0.00000,0.00000,0.16336,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.24045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11416,0.00000,0.00000,0.00000,0.00000,0.16919,0.00000,0.00000,0.00000,0.16336,0.12427,0.00000,0.13435,0.00000,0.00000,0.00000,0.15547,0.00000,0.00000,0.00000,0.15068,0.00000,0.00000,0.00000,0.00000,0.11283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14621,0.23058,0.00000,0.12427,0.19793,0.00000,0.16336,0.11690,0.00000,0.00000,0.00000,0.16336,0.26323,0.00000,0.13082,0.00000,0.00000,0.00000,0.00000,0.21308,0.00000,0.00000,0.00000,0.00000,0.00000,0.13618,0.12912,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11416,0.00000,0.00000,0.16336,0.00000,0.00000,0.00000,0.15303,0.13807,0.20525,0.15068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34882,0.13807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13435,0.00000,0.00000,0.00000,0.15303,0.15800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
